time(s);keff(-);power(W);flux0(m-2s-1);TFuel_Max;Avg;Min;TCladding_Max;Avg;Min;TCoolant_Max;Avg;Min(K);
15.85199336;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.85272973;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.85346611;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.85420249;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.85493886;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.85567524;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.85641161;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.85714799;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.85788437;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.85862074;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.85935712;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.86009349;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.86082987;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.86156625;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.86230262;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.863039;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.86377537;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.86451175;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.86524813;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.8659845;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.86672088;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.86745726;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.86819363;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.86893001;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.86966638;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.87040276;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.87113914;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.87187551;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.87261189;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.87334826;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.87408464;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.87482102;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.87555739;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.87629377;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.87703014;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.87776652;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.8785029;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.87923927;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.87997565;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.88071203;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.8814484;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.88218478;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.88292115;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.88365753;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.88439391;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.88513028;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.88586666;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
